created_at,id,text,hashtags,urls,source,in_reply_to_status_id,usr_id,usr_name,screen_name,usr_location,usr_url,protected,followers_count,friends_count,usr_created,geo_enabled,verified,usr_lang,geo,id,place_type,name,country_code,retweet_count,favorite_count,favorited,lang
Tue Feb 19 16:19:32 +0000 2019,1097893456733716483,"Rest In Peace, Karl Lagerfeld. You truly were an inspiration. https://t.co/CPLJQU6nHC",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,90420314,Neil Patrick Harris,ActuallyNPH,Manhattanland,https://t.co/lP0pkJSosh,False,27076446,139,Mon Nov 16 15:54:48 +0000 2009,False,True,en,,,,,,379,4871,False,en
Mon Feb 18 21:34:58 +0000 2019,1097610448956837889,David and I are hosting the Burger Bash on Friday in South Beach at the #SOBEWFF . Come hang out and judge the best… https://t.co/NPbX1Z9Xqw,['SOBEWFF'],['https://twitter.com/i/web/status/1097610448956837889'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,90420314,Neil Patrick Harris,ActuallyNPH,Manhattanland,https://t.co/lP0pkJSosh,False,27076446,139,Mon Nov 16 15:54:48 +0000 2009,False,True,en,,,,,,61,1717,False,en
Fri Feb 15 05:10:51 +0000 2019,1096275625067855873,"I love being in love. Thanks for accepting my Valentine, @Davidburtka. https://t.co/ZereOheMVE",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,90420314,Neil Patrick Harris,ActuallyNPH,Manhattanland,https://t.co/lP0pkJSosh,False,27076446,139,Mon Nov 16 15:54:48 +0000 2009,False,True,en,,,,,,916,31119,False,en
Thu Feb 14 22:31:23 +0000 2019,1096175095205318661,I’m not the Peacock.,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,90420314,Neil Patrick Harris,ActuallyNPH,Manhattanland,https://t.co/lP0pkJSosh,False,27076446,139,Mon Nov 16 15:54:48 +0000 2009,False,True,en,,,,,,1559,24574,False,en
Sun Feb 10 23:56:01 +0000 2019,1094746844041805827,"Immersive experiences aren’t just for the Halloween season, they make for exciting nights out all year long. If you… https://t.co/47I6heOXmX",[],['https://twitter.com/i/web/status/1094746844041805827'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,90420314,Neil Patrick Harris,ActuallyNPH,Manhattanland,https://t.co/lP0pkJSosh,False,27076446,139,Mon Nov 16 15:54:48 +0000 2009,False,True,en,,,,,,52,774,False,en
Sun Feb 10 03:55:17 +0000 2019,1094444668522323968,Please go see The Band’s Visit on broadway before it closes in April. It’s so cinematic and unlike any other show p… https://t.co/ggRP5pwToa,[],['https://twitter.com/i/web/status/1094444668522323968'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,90420314,Neil Patrick Harris,ActuallyNPH,Manhattanland,https://t.co/lP0pkJSosh,False,27076446,139,Mon Nov 16 15:54:48 +0000 2009,False,True,en,,,,,,131,1612,False,en
Fri Jan 25 00:20:21 +0000 2019,1088592374421282822,"Looking forward to it, San Fran. https://t.co/Sd5jzP02o7",[],['https://twitter.com/SFSketchfest/status/1076537925100199936'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,90420314,Neil Patrick Harris,ActuallyNPH,Manhattanland,https://t.co/lP0pkJSosh,False,27076446,139,Mon Nov 16 15:54:48 +0000 2009,False,True,en,,,,,,57,1697,False,en
Thu Dec 13 18:54:13 +0000 2018,1073290008113672192,FOREVER IN OUR HEARTS - NEVER FORGET GRENFELL 💚 https://t.co/Vtwm641AV6,[],['https://m.youtube.com/watch?v=gGcPtRcpeBU&feature=youtu.be'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,3479,21454,False,en
Sat Oct 13 06:18:48 +0000 2018,1050994240086523904,Oiii Champagne Papi blew my mind tonight! Best production I’ve ever seen hands down and way up there with one of my… https://t.co/OXpAlcyJYO,[],['https://twitter.com/i/web/status/1050994240086523904'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,6736,60834,False,en
Wed Sep 19 07:08:40 +0000 2018,1042309484163551234,❤️ https://t.co/ABLCUxnErr,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,9079,72387,False,und
Mon Aug 13 16:57:28 +0000 2018,1029049309487083521,https://t.co/1WDiyFHfNm https://t.co/hLmmKaTkOa,[],['https://motherofalllists.com/2018/08/13/postpartum-psychosis/'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,4429,31765,False,und
Tue Aug 07 11:10:42 +0000 2018,1026787713893236736,https://t.co/PJVEFZm0qK     https://t.co/jMNjkGeKfH https://t.co/WtLdwLBxJG,[],"['https://youtu.be/-Q_51g4rij4', 'http://www.rallyup.com/edsheeran']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,2666,16820,False,und
Fri May 11 16:59:35 +0000 2018,994985380813443072,This is great news 🙏🏻 https://t.co/Xs7eWqaDZA,[],['https://twitter.com/grenfellunited/status/994899803124494336'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,1341,11296,False,en
Mon Apr 30 19:35:32 +0000 2018,991038362596397056,"#NationalAdoptAShelterPetDay
Had this joker for almost a year now. He’s the most beautiful cat, so glad we saved hi… https://t.co/bJ2jpqfjkW",['NationalAdoptAShelterPetDay'],['https://twitter.com/i/web/status/991038362596397056'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,3593,41115,False,en
Tue Jan 30 11:27:18 +0000 2018,958300584670572546,"The effortless queen of song, Dolly Parton! We love you! We wish We could possess an ounce of your ability. You wer… https://t.co/eYb0cESu0q",[],['https://twitter.com/i/web/status/958300584670572546'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,7641,72527,False,en
Tue Jan 16 05:49:52 +0000 2018,953142237130645504,Delores O'Riordan ❤️ https://t.co/HnRcn2ULMQ,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,4658,39128,False,pt
Sat Jan 13 06:16:03 +0000 2018,952061663074643969,"Queen Celine! What a show, an absolute highlight of my life, thank you so much for the attention to your crowd and… https://t.co/wi02cH2kg3",[],['https://twitter.com/i/web/status/952061663074643969'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,3888,39692,False,en
Mon Dec 04 19:50:45 +0000 2017,937771174058233861,Please sign this with me! We need your help to sign and spread the petition and encourage others to do the same. It… https://t.co/dsl4dApeK9,[],['https://twitter.com/i/web/status/937771174058233861'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,4012,11242,False,en
Sun Oct 29 09:23:10 +0000 2017,924567276250107905,Also I can't with this hair and make up https://t.co/ddGC51nJcR,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,9114,80722,False,en
Sun Oct 29 09:22:28 +0000 2017,924567096289366016,Happy Early Halloween &amp; Happy Birthday Gorgeous ❤️ https://t.co/k581SzuX6z,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,12163,96938,False,en
Wed Oct 04 18:56:41 +0000 2017,915651909733814278,This is a STUNNING album! @IbeyiOfficial https://t.co/wUpEmHzekX,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,3945,30652,False,en
Mon Sep 04 16:31:17 +0000 2017,904743679168049154,Happy Birthday to the Queen @Beyonce We love you like no other x https://t.co/T20htfn7yc,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,52967,204167,False,en
Sat Aug 19 16:26:50 +0000 2017,898944353086865409,#Game4Grenfell for the people of Grenfell and the wider community ❤️ Buy tickets here and watch it on Sept 2nd.… https://t.co/DFiPtojk03,['Game4Grenfell'],['https://twitter.com/i/web/status/898944353086865409'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,2214,10011,False,en
Fri Jun 30 23:40:20 +0000 2017,880934056938151937,https://t.co/nMB7xcK7BD,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,22740,106984,False,und
Thu Jun 29 13:48:35 +0000 2017,880422747700170753,"RT @wembleystadium: 👉 IMPORTANT ADVICE 👈
If you are coming to @Adele at #Wembley tonight please arrive as early as possible &amp; don't bring a…",['Wembley'],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,735,0,False,en
Thu Jun 22 14:38:11 +0000 2017,877898514507849729,RT @wembleystadium: Limited general admission &amp; single tickets available for next week's @Adele gigs at #Wembley. GET THEM NOW!  https://t.…,['Wembley'],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,1197,0,False,en
Wed Jun 07 13:21:15 +0000 2017,872443337210462209,Vote x https://t.co/oQMeAqWFQl,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,184910040,Adele,Adele,London,https://t.co/5Vf55N5xFe,False,27802819,0,Mon Aug 30 19:53:19 +0000 2010,False,True,en,,,,,,3484,15936,False,fr
Sat Apr 27 17:08:07 +0000 2019,1122185668195770368,"When #IronMan Wears the same Tie as you!!
#WhoWoreItBetter 
Ps: #EndGame is out of this World 🤩

#Givenchy Tie… https://t.co/UwM9dz2w6F","['IronMan', 'WhoWoreItBetter', 'EndGame', 'Givenchy']",['https://twitter.com/i/web/status/1122185668195770368'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,1706,17620,False,en
Sat Apr 27 10:26:01 +0000 2019,1122084476627095553,"#GoodNews for a good start to the new year! See you on 27th December!

@karanjohar @apoorvamehta18… https://t.co/ueW5u2MBdB",['GoodNews'],['https://twitter.com/i/web/status/1122084476627095553'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,1079,7260,False,en
Fri Apr 26 12:13:27 +0000 2019,1121749125488435200,"RT @HobbyistWorld: Read about @akshaykumar's love of martial arts and self-defence in the first issue of Hobbyist World, now available.
htt…",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,286,0,False,en
Fri Apr 26 10:47:01 +0000 2019,1121727375606202368,"The only time I'm going to ask you to use your phones. Watch 2.0 on @PrimeVideoIN in Hindi, Tamil and Telugu.… https://t.co/F3CSjQ2lkX",[],['https://twitter.com/i/web/status/1121727375606202368'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,886,8501,False,en
Thu Apr 25 06:30:29 +0000 2019,1121300427818110976,"The message is loud, and clear to the supreme being who will save us from all evil in the end.  #AliAliFromBlank So… https://t.co/QJsCDC8gRc",['AliAliFromBlank'],['https://twitter.com/i/web/status/1121300427818110976'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,1239,9924,False,en
Tue Apr 23 15:31:29 +0000 2019,1120711801686110208,Do you ever wonder whether PM Modi manages to laugh during the heat of the election campaign? You’ll get the answer… https://t.co/JfqCHyOa2M,[],['https://twitter.com/i/web/status/1120711801686110208'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,18374,92066,False,en
Tue Apr 23 14:50:42 +0000 2019,1120701537821630464,"While the whole country is talking elections and politics, here’s a breather. Privileged to have done this candid a… https://t.co/hdUzvAZzcN",[],['https://twitter.com/i/web/status/1120701537821630464'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,18309,77567,False,en
Mon Apr 22 08:25:05 +0000 2019,1120242105950068736,"Grateful for all the interest shown in my previous tweet but just clarifying in light of some wild speculation, I a… https://t.co/NbJIx4ym0K",[],['https://twitter.com/i/web/status/1120242105950068736'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,2498,27868,False,en
Mon Apr 22 04:15:37 +0000 2019,1120179326320873472,Getting into an unknown and uncharted territory today. Doing something I have never done before. Excited and nervou… https://t.co/jOI3pCOopv,[],['https://twitter.com/i/web/status/1120179326320873472'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,2477,26864,False,en
Mon Apr 22 01:30:00 +0000 2019,1120137644644741121,"Welcome to our COP UNIVERSE #KatrinaKaif...OUR SOORYAVANSHI GIRL

#RohitShetty @karanjohar @RelianceEnt @RSPicturez… https://t.co/3PqhLw1u9X","['KatrinaKaif', 'RohitShetty']",['https://twitter.com/i/web/status/1120137644644741121'],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,2419,29521,False,en
Sun Apr 21 03:30:00 +0000 2019,1119805455499288576,"Beware! The world is not only for humans…Watch me fight Chitti and the human race in the World TV Premiere of 2.0,… https://t.co/1HkySnfHmA",[],['https://twitter.com/i/web/status/1119805455499288576'],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,1356,14617,False,en
Mon Apr 15 15:59:34 +0000 2019,1117819762728427526,"#TeriMitti gets a new soul with the beautiful voice of @ParineetiChopra! 
https://t.co/rS4v4jdmQb

@SinghAnurag79… https://t.co/iiHG1mU8tz",['TeriMitti'],"['http://bit.ly/TeriMitti_Pari', 'https://twitter.com/i/web/status/1117819762728427526']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,1141,10570,False,en
Sat Apr 06 11:17:20 +0000 2019,1114487248500797442,"Practicing the sound of #GoodNews arriving until then it’s a wrap 😜 Due date 6th September, 2019!… https://t.co/2uIfUHwiMo",['GoodNews'],['https://twitter.com/i/web/status/1114487248500797442'],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,2084,23270,False,en
Fri Apr 05 05:32:31 +0000 2019,1114038084830523393,Your perfect summer companion is here! Beat the heat with Boroline’s Suthol antiseptic. #ReadyForSummer… https://t.co/452kMsxKFc,['ReadyForSummer'],['https://twitter.com/i/web/status/1114038084830523393'],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,1187,13810,False,en
Thu Apr 04 08:00:57 +0000 2019,1113713049591001088,Have watched him grow up from a lanky little kid to this fine young man. Extremely happy to share the #BlankTrailer… https://t.co/YrrPKBAjo3,['BlankTrailer'],['https://twitter.com/i/web/status/1113713049591001088'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,1065,10231,False,en
Tue Apr 02 11:15:14 +0000 2019,1113037167889186816,A song that encapsulates the spirit of sacrifice and #Kesari! #JudaiPaeJaani out now - https://t.co/XNImT8Dm0A… https://t.co/SrUZXhc8ak,"['Kesari', 'JudaiPaeJaani']","['http://bit.ly/JudaiPaeJaani', 'https://twitter.com/i/web/status/1113037167889186816']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,922,8702,False,en
Mon Apr 01 06:06:55 +0000 2019,1112597189610491904,Changes like these make you feel it’s all worthwhile 🙏🏻 https://t.co/6H6NdPSAUk,[],['https://twitter.com/nigam15073/status/1112575845606936576'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31348594,Akshay Kumar,akshaykumar,,https://t.co/nVpOquvNp0,False,30365610,24,Wed Apr 15 05:23:19 +0000 2009,False,True,en,,,,,,804,9772,False,en
